customer_id,first_name,last_name,email,signup_date,region,acquisition_channel
2210,Laurie,Maxwell,smithalexander@example.com,2023-10-24,South,email
2211,Molly,Williamson,brandisheppard@example.com,2023-02-10,West,organic
2212,Crystal,Rivera,salazarbrian@example.org,2023-11-03,West,social
2213,James,Reese,lopezjennifer@example.org,2024-10-07,East,email
2214,Adam,Moody,jasonlove@example.com,2024-10-09,West,paid_search
2215,Luke,Moreno,troth@example.com,2023-05-24,North,social
2216,Catherine,Lopez,jessica90@example.com,2024-08-30,South,organic
2217,Jackson,Smith,terribaker@example.net,2023-03-06,Central,paid_search
2218,Barbara,Lopez,warnercharles@example.org,2024-05-26,Central,social
2219,Melinda,Avila,franciscoreid@example.net,2024-04-05,North,referral
2220,Kenneth,Gutierrez,jeffery45@example.net,2023-02-27,East,organic
2221,John,Smith,juan21@example.org,2023-02-13,West,email
2222,Bryan,Cooper,harveylisa@example.org,2024-10-31,Central,organic
2223,Emily,Roach,vsmith@example.net,2024-11-25,Central,paid_search
2224,Christopher,Chapman,helen91@example.net,2024-08-16,South,organic
2225,Jose,Franco,zhoward@example.com,2023-02-07,South,referral
2226,Mitchell,Evans,vedwards@example.org,2023-01-20,West,paid_search
2227,Jeremy,Jackson,robert75@example.com,2024-09-25,North,referral
2228,Steven,Nolan,vhernandez@example.com,2024-10-26,South,organic
2229,Robert,Johnson,kristinajames@example.net,2024-10-09,North,organic
2230,Edward,Diaz,qmoody@example.org,2023-04-10,West,referral
2231,Edward,Shah,codymyers@example.org,2024-08-28,North,social
2232,Joseph,Gonzalez,tmyers@example.net,2023-04-19,North,email
2233,Joshua,Lee,kreynolds@example.com,2024-09-22,South,paid_search
2234,Tanya,Brown,jonesmarcus@example.com,2023-07-27,West,organic
2235,Cathy,Thomas,alara@example.com,2024-11-25,West,paid_search
2236,Alexander,Parker,matthewcollins@example.net,2024-12-01,Central,paid_search
2237,Roy,Martinez,alyssapeterson@example.com,2023-11-26,South,paid_search
2238,Lindsay,Shields,annette71@example.org,2024-08-30,South,email
2239,Sergio,Butler,shirleybarker@example.com,2023-05-04,East,paid_search
2240,Cynthia,Winters,jbuchanan@example.com,2024-03-01,South,organic
2241,Barbara,Rivera,rachelsheppard@example.net,2024-07-20,South,social
2242,Ashley,Pruitt,lisawright@example.net,2024-08-18,North,paid_search
2243,Terry,Smith,cruzeddie@example.com,2024-10-09,Central,organic
2244,Christopher,Henry,carl63@example.com,2023-06-11,North,paid_search
2245,Jennifer,Cox,wellsjeffrey@example.org,2023-03-24,North,email
2246,Mark,Summers,yhoffman@example.com,2023-04-02,Central,organic
2247,Sue,Washington,cassandra83@example.net,2024-03-02,West,email
2248,Jacob,Bradshaw,phillipsbruce@example.org,2023-07-31,South,social
2249,Alexandra,Gordon,krystalhenderson@example.org,2024-06-19,West,social
2250,Kenneth,Harris,anthony61@example.com,2023-06-28,Central,paid_search
2251,Steven,Browning,seanreyes@example.org,2024-09-02,South,social
2252,Brittney,Blake,gilesstephen@example.org,2024-09-18,North,social
2253,Jasmine,Chavez,brendamorris@example.org,2023-11-05,East,social
2254,David,Parrish,uwood@example.net,2024-07-25,South,paid_search
2255,Nicholas,Johnson,zlucas@example.org,2024-06-26,North,organic
2256,Mark,Huff,schneidermario@example.net,2024-07-06,Central,social
2257,Benjamin,Hunt,tylermcintosh@example.org,2024-10-03,South,organic
2258,Edward,Mills,christopherward@example.com,2023-07-18,North,organic
2259,Matthew,Gutierrez,vasquezamy@example.net,2024-12-02,West,email
2260,Robert,Clarke,amydavis@example.org,2023-06-13,North,paid_search
2261,Shane,Wilson,jeremy08@example.org,2024-01-08,East,organic
2262,Brian,Cameron,timothywilliams@example.org,2023-09-15,East,organic
2263,Stephanie,Best,vincentmorris@example.net,2024-04-09,North,social
2264,Ellen,Smith,travis68@example.org,2023-02-23,Central,organic
2265,Billy,Lawrence,jeromehenry@example.com,2023-01-30,West,organic
2266,Jacqueline,Perkins,william26@example.org,2023-03-14,South,paid_search
2267,Edwin,Smith,joseph58@example.com,2024-08-29,Central,social
2268,Ernest,Harris,matthew54@example.com,2023-07-23,East,paid_search
2269,David,Mitchell,griffintammy@example.net,2023-04-23,East,organic
2270,William,Sullivan,danielhughes@example.org,2023-08-31,West,organic
2271,Julia,Sawyer,kathleenfitzgerald@example.com,2024-01-20,South,email
2272,Marissa,Craig,michael03@example.net,2024-08-22,West,organic
2273,Pamela,Bridges,williamcollins@example.org,2024-03-22,South,organic
2274,Maria,Dalton,victorcortez@example.net,2024-09-16,West,organic
2275,Mark,Joyce,samanthacastillo@example.net,2024-01-18,South,organic
2276,Justin,Hatfield,chrisrodriguez@example.org,2023-07-18,East,paid_search
2277,Melissa,Harvey,arroyosarah@example.com,2023-07-27,East,referral
2278,Sean,Daniel,coltonrichardson@example.net,2024-12-09,Central,organic
2279,James,Henderson,charles60@example.com,2023-05-20,North,organic
2280,Kaylee,Roach,donald73@example.org,2024-04-14,West,email
2281,Samantha,Garner,beardsarah@example.org,2023-12-18,South,organic
2282,Alexis,Miller,spencertanner@example.net,2024-09-10,South,email
2283,Angela,Nelson,sbrown@example.org,2024-10-15,Central,email
2284,Jason,Sanders,fjohnson@example.com,2024-08-14,Central,referral
2285,Maria,Gutierrez,raybradley@example.org,2023-03-30,West,email
2286,Susan,Walter,jennifer34@example.org,2024-05-15,South,email
2287,Emily,Richmond,jimmywest@example.org,2024-04-18,East,social
2288,Wendy,Williams,shansen@example.com,2024-03-14,South,organic
2289,Latoya,Baldwin,mitchellchristopher@example.com,2024-03-20,Central,organic
2290,Stephen,Kennedy,nathanielwinters@example.net,2024-08-28,South,organic
2291,Andrea,Thomas,richard96@example.com,2023-01-06,West,referral
2292,Taylor,Reed,dylan78@example.com,2023-02-11,West,referral
2293,Michael,Reynolds,nicole55@example.net,2024-05-31,North,social
2294,Steven,Molina,pamelacooper@example.net,2024-02-08,West,paid_search
2295,Dustin,Peterson,melissaberry@example.org,2024-12-14,North,email
2296,Makayla,Sanders,ggilmore@example.net,2023-09-04,North,paid_search
2297,Bobby,Garcia,scottandrea@example.org,2023-01-13,West,social
2298,Jodi,Sutton,tracy55@example.net,2023-05-16,East,referral
2299,Sharon,Mills,wrobinson@example.net,2024-10-25,North,organic
2300,Ricky,Walton,perezdawn@example.org,2024-11-16,East,organic
2301,Mary,Woodard,jenniferbarry@example.net,2024-04-15,Central,organic
2302,Lauren,Simpson,nealkristopher@example.com,2023-01-25,West,social
2303,Kevin,Clark,lynnjames@example.org,2023-05-22,West,paid_search
2304,Anthony,Martinez,mariabecker@example.org,2024-01-15,West,organic
2305,Jon,Tapia,qduffy@example.com,2023-01-02,North,social
2306,Alex,Harper,paul34@example.com,2024-12-08,East,paid_search
2307,Christine,Gillespie,sheltontiffany@example.com,2023-10-31,West,paid_search
2308,Luis,Johnson,ycallahan@example.net,2024-12-15,Central,email
2309,Kayla,Henderson,stacy70@example.com,2023-08-01,North,paid_search
2310,Benjamin,Freeman,wellsamy@example.org,2023-12-10,North,social
2311,John,Rivas,gibsonkaitlyn@example.org,2024-11-21,East,paid_search
2312,Cassandra,Harrison,kyle73@example.net,2023-04-24,West,email
2313,Robert,Smith,brittneyleonard@example.org,2024-09-25,North,paid_search
2314,Selena,Wallace,steventerry@example.com,2023-06-29,Central,paid_search
2315,Laurie,Nichols,kingdavid@example.net,2024-07-28,South,social
2316,Travis,Barrera,melissa04@example.net,2023-12-09,South,organic
2317,Mark,Rodriguez,tanyajones@example.com,2024-10-26,West,paid_search
2318,Todd,Smith,kelseywilliams@example.org,2024-08-17,South,social
2319,Jeffrey,Glenn,cperez@example.net,2023-08-19,East,email
2320,Stacy,Wilson,donaldyang@example.net,2023-10-01,Central,paid_search
2321,Anna,Kim,laura60@example.net,2023-10-11,North,social
2322,Alicia,Benson,barnesarthur@example.com,2023-12-20,West,organic
2323,Angela,Henderson,millernatalie@example.net,2024-06-23,North,paid_search
2324,Michael,Morales,rebeccahutchinson@example.org,2024-06-28,Central,paid_search
2325,Andrew,Miller,elizabethgriffin@example.net,2024-04-07,Central,email
2326,Nathaniel,Baker,arellanodiana@example.net,2024-11-20,North,paid_search
2327,Robert,Castro,jamesevans@example.net,2024-04-13,North,organic
2328,Jacqueline,Smith,dixonalexander@example.net,2023-07-03,East,organic
2329,Elizabeth,Richards,turnerlisa@example.com,2023-03-20,North,referral
2330,Samantha,Valencia,jacobwells@example.com,2023-04-25,South,organic
2331,Jason,Thompson,thomasdavid@example.net,2023-07-29,Central,paid_search
2332,Dustin,Hodges,epalmer@example.net,2023-01-24,East,referral
2333,Fred,Sims,xfranco@example.org,2024-11-29,Central,paid_search
2334,Maria,Russell,uwilliams@example.com,2024-04-30,East,referral
2335,Anthony,Powers,peter93@example.net,2024-10-22,North,paid_search
2336,Rebecca,Mendoza,wlucas@example.net,2023-03-06,North,organic
2337,Eric,George,tyler16@example.net,2023-08-26,Central,email
2338,Anthony,Jones,bushkimberly@example.net,2024-02-26,Central,social
2339,Bill,Ramirez,steven54@example.net,2024-10-23,East,paid_search
2340,Catherine,Calhoun,ydixon@example.net,2024-11-12,Central,paid_search
2341,Brittany,Castro,taylordavis@example.com,2024-03-31,West,email
2342,Theresa,Patel,kingjoseph@example.com,2023-05-16,East,paid_search
2343,Nancy,Wheeler,lawrencebullock@example.org,2023-09-24,South,organic
2344,Ashlee,Bailey,james58@example.net,2023-10-23,North,paid_search
2345,Robert,Baker,msantiago@example.net,2023-10-19,West,organic
2346,Pamela,Taylor,james79@example.net,2024-09-25,South,referral
2347,Glenn,Hardy,danielle39@example.net,2023-10-20,South,social
2348,Maria,White,zbrooks@example.com,2024-12-26,South,referral
2349,Jennifer,Randolph,jmedina@example.com,2023-04-30,North,organic
2350,Catherine,King,zli@example.org,2024-08-11,South,referral
2351,Carl,Burnett,sarah78@example.net,2024-01-14,South,paid_search
2352,Lori,Dixon,dgonzalez@example.com,2024-12-25,North,organic
2353,Courtney,Burns,alvarezpaul@example.org,2023-12-19,South,social
2354,Donald,Martinez,williamschad@example.org,2024-07-06,South,paid_search
2355,Amy,Adams,frostgloria@example.org,2023-05-05,North,paid_search
2356,Bill,Keller,smithmatthew@example.net,2024-05-26,South,paid_search
2357,Jennifer,Mitchell,jerrymontgomery@example.net,2023-11-24,South,referral
2358,Karen,Reilly,mary20@example.net,2024-07-13,Central,organic
2359,Breanna,Farmer,lindabryan@example.org,2024-12-23,East,paid_search
2360,Amber,Smith,christopheryang@example.com,2023-10-24,Central,paid_search
2361,Lisa,Martinez,meganwalker@example.com,2024-08-01,West,social
2362,Chelsea,Mcclain,joshuasmith@example.net,2023-04-26,West,paid_search
2363,Kyle,Riley,ogriffin@example.org,2023-05-23,Central,referral
2364,Melanie,Ortiz,vramos@example.com,2023-01-26,West,organic
2365,Melissa,Christensen,weaverjoseph@example.net,2023-08-14,West,social
2366,Travis,Clarke,marc78@example.net,2023-12-01,North,paid_search
2367,Paul,Ramos,nathanwarner@example.net,2023-07-19,Central,social
2368,Mary,Vega,kristinclark@example.com,2023-10-12,South,paid_search
2369,Michael,Hill,rachel69@example.com,2024-07-05,West,organic
2370,Susan,Parks,debbiebrown@example.net,2023-03-31,Central,social
2371,Lauren,Price,michael07@example.com,2024-05-17,East,paid_search
2372,Jennifer,Blankenship,kimmichael@example.com,2024-06-07,North,social
2373,Michael,Osborn,meghanwerner@example.com,2024-01-05,West,referral
2374,Brandon,Perez,christopherdominguez@example.org,2024-03-13,East,organic
2375,John,Fox,shawn42@example.com,2023-01-13,East,paid_search
2376,Joshua,Moon,robertjackson@example.org,2023-11-12,West,paid_search
2377,Jesse,Davis,armstrongkrista@example.net,2023-03-31,South,email
2378,Gregory,Kelley,pjacobson@example.org,2024-03-30,West,social
2379,Lindsey,Gonzalez,jonescraig@example.org,2023-10-23,South,email
2380,Amanda,Maxwell,jennifer28@example.org,2024-03-10,West,email
2381,John,Smith,katiepalmer@example.org,2024-08-24,Central,organic
2382,Vincent,Jacobson,dtaylor@example.com,2023-08-01,East,organic
2383,Eric,Anderson,audrey47@example.org,2024-06-21,East,paid_search
2384,Spencer,Mckinney,fernandoobrien@example.org,2024-08-27,West,organic
2385,Carlos,Bennett,mitchellallison@example.com,2024-02-24,East,organic
2386,Erica,Foster,doneal@example.net,2024-07-23,West,paid_search
2387,Sherry,Gomez,hwalton@example.com,2023-05-21,South,social
2388,Garrett,Hodge,lindaclark@example.net,2024-01-26,East,organic
2389,Virginia,Wilkinson,munozrobert@example.com,2023-02-13,East,social
2390,Kevin,Johnson,whampton@example.org,2023-11-08,West,email
2391,Shannon,Garza,deborahturner@example.org,2024-04-19,South,social
2392,Douglas,Lester,zking@example.com,2023-01-03,South,organic
2393,Jennifer,Watson,stevenperry@example.org,2024-10-17,West,organic
2394,John,Thomas,phillipsbrian@example.com,2024-11-12,East,organic
2395,Regina,Eaton,smiller@example.com,2024-05-18,South,paid_search
2396,Lori,Arnold,villamisty@example.com,2023-10-11,West,organic
2397,Carlos,Rivera,sandra20@example.org,2023-03-10,Central,referral
2398,Dustin,Dawson,brian83@example.net,2024-08-18,West,social
2399,Adriana,Johnson,ncook@example.com,2023-09-22,West,social
2400,Michael,Nguyen,brent89@example.org,2023-05-03,East,referral
2401,Nicole,Blake,cgallagher@example.net,2024-08-12,North,paid_search
2402,Kimberly,Chandler,lutzeric@example.com,2023-06-16,Central,email
2403,Mark,Klein,douglas31@example.net,2023-11-24,West,organic
2404,Patrick,Foster,williamsalexander@example.org,2023-05-19,East,email
2405,James,Hudson,jlloyd@example.com,2023-10-07,East,organic
2406,Amy,Scott,aaronjones@example.org,2023-12-31,North,paid_search
2407,Joseph,Webb,robinsonrose@example.org,2024-06-26,North,organic
2408,Sandy,Snyder,caldwelllisa@example.com,2024-10-05,South,paid_search
2409,Christina,Krause,qsosa@example.net,2024-09-05,South,email
2410,Angelica,Small,crystal58@example.org,2023-11-20,East,paid_search
2411,Elizabeth,Conley,linda33@example.org,2024-12-15,East,organic
2412,Ryan,Nelson,victor60@example.net,2024-08-16,East,organic
2413,Kevin,Roy,hollowayangela@example.org,2023-01-14,South,email
2414,Nicole,Wright,saraterry@example.net,2024-01-17,West,paid_search
2415,Michael,Newton,tknight@example.org,2023-06-16,North,paid_search
2416,John,Dean,hamptonsara@example.org,2024-05-30,South,organic
2417,Ryan,Briggs,robertgood@example.com,2024-07-26,Central,email
2418,Sharon,Wilson,tommycuevas@example.com,2024-06-22,Central,social
2419,Brianna,Sullivan,justinbishop@example.org,2024-12-20,North,social
2420,Matthew,Harper,gcastaneda@example.org,2023-03-20,North,paid_search
2421,Christopher,Mclaughlin,ambervasquez@example.org,2023-01-18,West,email
2422,Sarah,Leon,victoriasmith@example.org,2024-12-08,East,paid_search
2423,Antonio,Carter,erika59@example.org,2024-03-28,Central,organic
2424,Billy,Orozco,craig91@example.org,2023-12-17,South,paid_search
2425,Christina,Underwood,kristineprince@example.com,2023-01-30,North,social
2426,Daniel,Watkins,deckerjustin@example.org,2024-12-11,South,organic
2427,Steven,Phelps,dawngraves@example.org,2023-11-11,South,social
2428,Tyler,Walker,antonio52@example.net,2023-03-22,West,organic
2429,Thomas,Chavez,kelly66@example.org,2023-04-25,North,social
2430,Laura,Boone,jason72@example.net,2024-05-10,West,organic
2431,Eric,Miller,hernandezwhitney@example.org,2023-04-21,North,organic
2432,Edward,Jones,gwendolyn93@example.net,2024-06-09,Central,email
2433,Timothy,Ortiz,sharon37@example.net,2023-05-02,East,organic
2434,Arthur,Moore,michaelwilliams@example.com,2023-11-05,North,organic
2435,Perry,Hess,zbarrett@example.net,2023-05-07,Central,email
2436,Michelle,Cole,julie65@example.net,2023-07-24,South,organic
2437,Miranda,White,stephanieperry@example.com,2023-01-30,North,social
2438,Nancy,Cook,hensonjohn@example.net,2023-10-12,Central,organic
2439,Tyler,Ramirez,jenniferbutler@example.org,2023-06-14,Central,paid_search
2440,Crystal,Dawson,matthew17@example.net,2024-09-19,South,email
2441,James,Hernandez,alyssa89@example.net,2023-03-11,North,paid_search
2442,Sara,Gonzalez,gibsonjennifer@example.net,2023-01-15,Central,email
2443,Kelly,Shea,ylawrence@example.org,2023-07-16,East,organic
2444,Thomas,Humphrey,msloan@example.net,2024-07-04,North,organic
2445,Jerry,Edwards,shannonevans@example.net,2023-04-12,South,referral
2446,Melissa,Montoya,ralph08@example.org,2024-12-25,West,referral
2447,Billy,Crane,aallen@example.com,2024-08-26,South,paid_search
2448,Brandon,Jones,amanda86@example.org,2023-04-20,South,paid_search
2449,Warren,Cisneros,kayla07@example.net,2024-01-24,West,email
2450,Jason,Stanley,kimberly36@example.net,2023-08-22,West,organic
2451,Jessica,Thompson,alexisjordan@example.com,2023-11-18,North,organic
2452,Deborah,Potts,garciasarah@example.net,2024-06-16,South,paid_search
2453,Jonathan,Sandoval,robert63@example.net,2024-01-05,East,paid_search
2454,Frank,Davis,kyle88@example.net,2023-02-11,North,social
2455,Casey,Mcgrath,farrellaaron@example.org,2023-04-29,West,paid_search
2456,Cameron,Townsend,tammy17@example.com,2024-09-06,East,organic
2457,David,Miranda,edixon@example.net,2024-03-30,South,social
2458,Christina,Floyd,kristina52@example.com,2023-10-25,West,social
2459,Lindsay,Gardner,jessica91@example.org,2023-03-13,West,organic
2460,Francis,Peterson,timothymiddleton@example.net,2024-01-12,South,referral
2461,Michael,Peterson,bsparks@example.org,2024-11-21,West,organic
2462,Lindsay,Parsons,mlewis@example.net,2024-02-10,West,social
2463,Dana,Ayala,cherryjulie@example.net,2024-11-23,North,paid_search
2464,Sarah,Norman,phughes@example.com,2024-02-09,West,organic
2465,James,Williams,klopez@example.com,2023-04-15,South,social
2466,Andre,Beck,deborah60@example.com,2023-07-23,East,organic
2467,Michelle,Miller,wheeleranna@example.org,2024-02-18,North,organic
2468,Brittany,Kennedy,david05@example.org,2024-03-10,West,organic
2469,Larry,Short,benjamin10@example.com,2024-12-31,Central,organic
2470,Elizabeth,Murillo,lisa24@example.com,2024-10-21,West,social
2471,Melissa,Zavala,charles44@example.com,2024-11-13,Central,paid_search
2472,Andrew,Zavala,jack12@example.net,2024-05-11,Central,referral
2473,Carrie,York,daniel45@example.com,2024-04-10,North,organic
2474,Pamela,White,brandimiller@example.org,2024-05-16,West,organic
2475,Joshua,Skinner,cainana@example.net,2023-05-18,North,organic
2476,Monica,Payne,craig60@example.com,2023-02-24,North,organic
2477,Samantha,Fisher,joseph02@example.org,2023-01-28,South,paid_search
2478,Clinton,Duffy,rodriguezthomas@example.com,2024-11-26,East,paid_search
2479,Lisa,Sullivan,bakerbrittany@example.net,2024-09-28,Central,organic
2480,Patty,Wright,gary91@example.net,2023-03-20,Central,organic
2481,Lisa,Ruiz,garybernard@example.net,2024-04-22,South,email
2482,William,Mayo,maldonadonancy@example.net,2024-05-24,West,organic
2483,Laura,Parsons,travisyoung@example.com,2024-07-09,East,paid_search
2484,Jason,Estrada,mallorycarter@example.org,2024-07-07,Central,email
2485,Richard,Garza,joseph91@example.net,2023-02-02,West,organic
2486,Robert,Wong,hsmith@example.com,2023-05-02,West,email
2487,Brittany,Francis,barbaraolsen@example.net,2024-01-21,West,paid_search
2488,David,Lambert,jenniferhall@example.org,2023-02-03,South,paid_search
2489,Julie,Simon,nanderson@example.com,2023-11-07,South,social
2490,Susan,Andrews,jennifergreer@example.org,2023-05-18,East,paid_search
2491,Robert,Peterson,uthomas@example.net,2024-05-14,North,social
2492,Kristen,Melton,tiffany68@example.net,2024-05-17,Central,social
2493,Joshua,Alvarado,jamiegomez@example.net,2024-08-08,West,social
2494,Michele,Bates,rburns@example.com,2023-06-10,Central,paid_search
2495,Brandon,Smith,ymoore@example.org,2023-09-27,West,organic
2496,Kaitlin,Warren,robertkeith@example.org,2024-01-22,Central,social
2497,Justin,Thompson,kennedykathryn@example.org,2023-10-19,East,social
2498,Brenda,Bailey,shannonbarker@example.com,2024-08-27,North,organic
2499,Mary,Stuart,ethan37@example.org,2024-01-11,East,organic
2500,Andre,Young,jcruz@example.net,2024-08-20,North,email
2501,Dawn,Thomas,jennifer84@example.net,2024-10-02,East,email
2502,Corey,Atkins,julie01@example.net,2024-03-14,East,paid_search
2503,Susan,Rodriguez,johnny38@example.net,2024-02-26,East,referral
2504,Autumn,Middleton,courtneymadden@example.org,2023-09-08,South,organic
2505,Edward,Smith,jacoboconnor@example.net,2023-11-16,Central,organic
2506,Kathryn,King,brenda69@example.net,2024-12-05,North,organic
2507,Anne,Davis,pweber@example.com,2023-04-28,East,email
2508,Brandon,Rogers,iblake@example.com,2024-07-05,East,organic
2509,Trevor,Jordan,norrisdakota@example.org,2024-11-04,West,organic
2510,Jesse,Delacruz,stuartnichols@example.net,2024-03-07,East,social
2511,Charles,Becker,ohiggins@example.net,2024-04-25,Central,organic
2512,Jason,Wood,scottsamantha@example.com,2023-11-21,West,organic
2513,David,Ramirez,forozco@example.com,2023-11-27,Central,social
2514,Sandra,Carr,trujillokylie@example.net,2024-05-15,North,organic
2515,Julie,Mays,bradleybarker@example.net,2023-07-30,East,social
2516,Gary,Todd,howetracy@example.org,2024-11-14,East,paid_search
2517,Laura,Clay,davisbrandi@example.net,2023-11-03,East,organic
2518,Joshua,Simmons,anthonydavis@example.net,2023-07-26,West,referral
2519,Ashley,Contreras,georgemoore@example.net,2023-03-19,Central,social
2520,Brandon,White,jamesphillips@example.org,2023-09-29,North,organic
2521,Dorothy,Perez,anthonyswanson@example.net,2024-08-10,West,organic
2522,James,Burton,mary62@example.net,2024-10-01,North,email
2523,Bryan,Santana,kgray@example.com,2024-08-15,North,social
2524,Austin,Thompson,wrodriguez@example.org,2023-10-07,North,social
2525,Jason,Hernandez,hamiltonholly@example.org,2024-06-27,West,social
2526,Joseph,Meyer,olivia29@example.net,2023-12-22,North,paid_search
2527,Donna,Lewis,ncoleman@example.com,2023-11-06,Central,social
2528,Joshua,Green,sarayates@example.org,2024-03-19,Central,email
2529,James,Phillips,lho@example.org,2024-02-29,West,paid_search
2530,Laura,Martinez,hallisabella@example.org,2024-06-11,West,organic
2531,Ann,Foster,johnwilliams@example.net,2024-07-14,South,social
2532,Amy,Jones,morganamanda@example.com,2024-10-04,Central,email
2533,Jose,Dunn,bradleyhenry@example.org,2024-08-13,West,email
2534,Donald,Tyler,holmescolleen@example.org,2024-04-23,East,organic
2535,Robert,Schultz,rojasmarc@example.org,2024-06-29,Central,referral
2536,Erin,Haney,anthony00@example.net,2024-03-20,Central,email
2537,Hannah,Roy,millerfrederick@example.net,2023-03-03,Central,social
2538,Lindsey,Willis,wattstimothy@example.org,2024-04-18,South,organic
2539,Scott,Shannon,brian90@example.net,2024-12-02,East,organic
2540,Edward,Gomez,ychambers@example.net,2024-02-25,East,email
2541,Debbie,Goodwin,erik82@example.net,2023-03-07,South,email
2542,Elizabeth,Fernandez,travis12@example.org,2023-10-01,East,email
2543,Madison,Roberts,edwardstaylor@example.net,2023-09-20,Central,social
2544,Ryan,Johnson,smithjose@example.org,2023-09-02,North,organic
2545,Nicholas,Fields,wardzachary@example.net,2023-01-29,South,organic
2546,Edward,Gray,youngedward@example.com,2023-11-14,West,email
2547,William,Ewing,donna54@example.org,2024-03-22,West,paid_search
2548,Kristen,Bennett,tranbenjamin@example.com,2023-02-07,South,social
2549,Brian,Clark,nguzman@example.net,2023-05-20,North,organic
2550,Steve,Kelly,bartonkimberly@example.net,2023-10-12,Central,organic
2551,Jack,Brown,laurie16@example.com,2023-02-13,West,organic
2552,Mary,Martinez,greenjessica@example.net,2023-02-26,North,email
2553,Gregory,Fry,pgilmore@example.net,2023-11-02,North,paid_search
2554,James,Robbins,allisonbrown@example.com,2024-02-21,East,referral
2555,John,Nunez,heathermontgomery@example.com,2023-04-03,West,social
2556,Jessica,Boyd,rickey20@example.org,2023-05-24,South,referral
2557,Natasha,Avila,michealhardy@example.net,2024-05-27,North,organic
2558,Ryan,Garcia,christopher06@example.com,2024-08-17,Central,paid_search
2559,Sonia,Welch,michaelchristensen@example.com,2023-04-03,South,organic
2560,Michelle,Williams,ukramer@example.net,2023-11-17,East,social
2561,Miguel,Stephens,kellychung@example.net,2024-02-04,South,email
2562,Andrew,Miller,yparker@example.com,2023-08-12,South,referral
2563,Michelle,Palmer,ingramjessica@example.com,2023-08-08,East,organic
2564,John,Terry,mariahill@example.net,2023-09-18,Central,paid_search
2565,Teresa,Owens,nunezmatthew@example.com,2024-06-30,East,organic
2566,Gloria,Brown,john33@example.com,2023-04-26,East,social
2567,James,Fox,nicole16@example.net,2024-05-01,South,paid_search
2568,Jeffrey,Thomas,davisjennifer@example.com,2023-05-29,East,referral
2569,Alicia,Griffith,stephenscatherine@example.org,2024-01-12,East,paid_search
2570,John,Davis,travistaylor@example.net,2024-09-12,North,organic
2571,Marcus,Perez,ubond@example.org,2024-11-09,North,email
2572,Stephanie,Hull,uchang@example.com,2024-11-18,South,social
2573,Cody,Yu,umaxwell@example.net,2024-01-29,East,organic
2574,Patricia,Smith,jasonjohnson@example.org,2024-12-18,East,social
2575,Brenda,Cook,irodriguez@example.net,2024-12-02,North,referral
2576,Alexandria,Smith,ocook@example.net,2023-08-31,West,paid_search
2577,Tyler,Daniel,hornerebecca@example.org,2024-02-07,East,paid_search
2578,Nicole,Frazier,yrichardson@example.com,2023-08-30,East,paid_search
2579,Dennis,Brown,cassandra18@example.net,2023-06-14,West,organic
2580,Kelsey,Mitchell,jeremiah68@example.com,2024-10-21,West,social
2581,Matthew,Johnson,katherinerussell@example.org,2023-10-08,North,email
2582,Lisa,Moore,catherinewagner@example.org,2024-05-18,West,email
2583,John,Hill,robert14@example.org,2023-12-07,West,social
2584,Heather,Mathews,david86@example.net,2023-04-13,South,email
2585,Brad,Richardson,stricklandmatthew@example.com,2024-06-02,North,social
2586,Selena,Patterson,stonecody@example.net,2024-09-08,Central,paid_search
2587,David,Deleon,mcmillansherry@example.org,2024-04-09,North,social
2588,Abigail,Harris,msanders@example.org,2024-10-18,South,email
2589,Lisa,Farmer,dmoore@example.org,2024-10-18,South,social
2590,Luke,Mcgee,cisneroskatrina@example.com,2023-07-24,East,organic
2591,Priscilla,Kelly,lhicks@example.com,2023-03-26,North,paid_search
2592,Ashley,Washington,jcoleman@example.net,2024-06-12,South,organic
2593,Rachel,Howell,kelly01@example.org,2024-12-03,West,email
2594,Kevin,Spencer,vdeleon@example.com,2023-11-24,West,email
2595,John,Roy,ricklewis@example.net,2023-05-17,East,paid_search
2596,Nicholas,Ramsey,garciamitchell@example.net,2024-08-30,East,organic
2597,Heather,Obrien,romerovictoria@example.net,2023-07-23,North,email
2598,Jasmine,Pratt,audrey07@example.com,2023-07-06,West,paid_search
2599,Brandi,Martin,kwang@example.com,2024-08-07,South,email
2600,Molly,Douglas,amandadiaz@example.com,2023-01-24,Central,organic
2601,Dana,Carroll,markgarcia@example.org,2024-10-03,South,social
2602,Kelsey,Clay,stephaniezamora@example.org,2024-04-18,South,referral
2603,Jackson,Deleon,kellythomas@example.com,2023-06-22,North,organic
2604,Richard,Castro,russellholly@example.net,2024-03-15,Central,paid_search
2605,Thomas,Sanders,bryantrobert@example.org,2023-04-02,East,organic
2606,Dawn,Thompson,kylehahn@example.net,2024-08-03,North,organic
2607,Jeremy,Lawson,elizabeth95@example.net,2024-06-22,West,organic
2608,John,Dodson,dianehoffman@example.org,2024-04-09,West,email
2609,Mary,Pollard,merrittsusan@example.net,2024-12-31,South,organic
2610,David,Thomas,jpeterson@example.org,2023-09-30,East,organic
2611,Richard,Hines,ryanadams@example.net,2024-01-27,South,social
2612,Patrick,Gray,nmccoy@example.org,2023-07-31,Central,paid_search
2613,Anna,Stokes,powersgina@example.org,2023-10-17,South,organic
2614,Katie,Aguirre,ashley14@example.org,2024-02-23,South,paid_search
